StartDate,EndDate,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Age,Age_classes,Gender,Party_to_vote_for,PoliticalSpectrum_Left,PoliticalSpectrum_Prog,PoliticalSpectrum_Coal,Education,Education_classes,Househol_composition,No_of_cars_in_househol,Type_of_house,Net_income_household,Postal_code,INHABITANTS_postal_cod,unemployment_socia_ass,share_owner_occupied_h,share_rented_house,Area_address_density,Urban_density_class
2021/11/24 13:57,2021/11/24 14:08,662,True,2021/11/24 14:08,R_Zmold5JJjZdeZTH,57,55-65,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",3,Rented house,2000 - 2999 Euros,7913,5180,7.142857143,70,30,385,Non-urban (address density of less than 500)
2021/11/24 13:59,2021/11/24 14:15,978,True,2021/11/24 14:15,R_2qC5HUxLFHZQQYd,46,45-55,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,8224,7135,12.26348984,50,50,1973,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:00,2021/11/24 14:49,2964,True,2021/11/24 14:49,R_1lgkGDEB8amwNKa,70,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,4000 - 4999 Euros,7608,11030,10.01813237,60,40,1469,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 14:02,2021/11/24 14:22,1193,True,2021/11/24 14:22,R_3jV5vXc7OzuYp6X,52,45-55,Male,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",2,Owner-occupied house,4000 - 4999 Euros,6065,3075,6.666666667,80,20,340,Non-urban (address density of less than 500)
2021/11/24 14:04,2021/11/24 14:31,1591,True,2021/11/24 14:31,R_277fpQ48To2BPzg,78,75+,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",1,Owner-occupied house,4000 - 4999 Euros,7595,3020,4.304635762,70,30,246,Non-urban (address density of less than 500)
2021/11/24 14:04,2021/11/24 14:38,2003,True,2021/11/24 14:38,R_1LqjLfi5hFvrmkt,80,75+,Male,JA21,Right,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5011,11995,12.00500208,30,70,2650,Very highly urban (address density of 2 500 or more)
2021/11/24 14:09,2021/11/24 14:37,1727,True,2021/11/24 14:37,R_2VrLnsX5iRNZEJW,77,75+,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,5665,5445,12.02938476,30,70,1624,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:10,2021/11/24 14:27,1061,True,2021/11/24 14:27,R_2uTH4elxPyUN0Yq,79,75+,Female,VVD,Centre Right,Conservative,Coalition parties,Primary education,Low,"Single, without children living at home",0,Rented house,1000 - 1999 euro,7206,6655,9.842223892,60,40,1397,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 14:10,2021/11/24 14:59,2931,True,2021/11/24 14:59,R_zVyopf9E71Rj2JH,85,75+,Female,ChristenUnie,Centre,Progressive,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Single, without children living at home",0,Owner-occupied house,4000 - 4999 Euros,3731,6105,5.487305487,70,30,1704,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:11,2021/11/24 14:31,1165,True,2021/11/24 14:31,R_UaoAyqfDB0fxBWF,63,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,1448,18970,7.221929362,70,30,1932,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:13,2021/11/24 14:28,953,True,2021/11/24 14:28,R_eJtVM2fVhIk8IHn,60,55-65,Male,CDA,Centre,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5126,7955,5.719673162,60,40,715,Little urban (address density of 500 to 1 000)
2021/11/24 14:13,2021/11/24 14:42,1739,True,2021/11/24 14:42,R_1FkZH6Em95aSHUx,65,65-75,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Rented house,2000 - 2999 Euros,1991,13275,5.875706215,70,30,1953,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:13,2021/11/24 14:40,1570,True,2021/11/24 14:40,R_V1F2qkivWCvR8Ep,65,65-75,Female,No idea,No idea,No idea,No idea,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,9137,945,4.232804233,80,20,108,Non-urban (address density of less than 500)
2021/11/24 14:14,2021/11/24 15:32,4688,True,2021/11/24 15:32,R_1Nndw74oxtxo1ix,52,45-55,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, with children living at home",1,Owner-occupied house,2000 - 2999 Euros,7061,4630,10.25917927,60,40,796,Little urban (address density of 500 to 1 000)
2021/11/24 14:14,2021/11/24 14:41,1652,True,2021/11/24 14:41,R_3PyR8KGY8k6pI3N,77,75+,Female,BIJ1,Left,Strongly progressive,Opposition parties,"Other, namely",High,"Other, namely",1,Owner-occupied house,2000 - 2999 Euros,2343,11400,5.48245614,70,30,1805,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:14,2021/11/24 14:29,908,True,2021/11/24 14:29,R_C96ItudBfyXdDvb,71,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Owner-occupied house,8000 - 8999 Euros,1277,2115,4.491725768,80,20,1615,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:16,2021/11/24 14:33,1002,True,2021/11/24 14:33,R_33lsALXFCI9M6YE,67,65-75,Female,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,2402,13645,8.464639062,50,50,3043,Very highly urban (address density of 2 500 or more)
2021/11/24 14:18,2021/11/24 14:26,524,True,2021/11/24 14:26,R_2uDPx3ySnerhIak,43,35-45,Female,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Single, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,2595,8660,7.33256351,40,60,4538,Very highly urban (address density of 2 500 or more)
2021/11/24 14:19,2021/11/24 14:38,1164,True,2021/11/24 14:38,R_246l7fc9u6swyQn,62,55-65,Male,PVV (Partij voor de Vrijheid),Centre,Strongly conservative,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,7559,10735,5.076851421,80,20,908,Little urban (address density of 500 to 1 000)
2021/11/24 14:19,2021/11/24 14:56,2207,True,2021/11/24 14:56,R_2uKVGJdZKc58nbS,72,65-75,Male,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,4641,5145,5.150631681,80,20,517,Little urban (address density of 500 to 1 000)
2021/11/24 14:24,2021/11/24 14:51,1601,True,2021/11/24 14:51,R_2BsctuQWMieGmju,66,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Primary education,Low,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,3022,10085,12.79127417,30,70,6035,Very highly urban (address density of 2 500 or more)
2021/11/24 14:29,2021/11/24 14:37,516,True,2021/11/24 14:37,R_3lEOdXD1ISpMTOB,51,45-55,Female,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",0,Rented house,2000 - 2999 Euros,3766,7305,6.36550308,70,30,1759,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:30,2021/11/24 14:58,1673,True,2021/11/24 14:58,R_qBYgMGdSxMAbD2N,70,65-75,Male,Volt,Centre,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,5384,13390,6.945481703,70,30,947,Little urban (address density of 500 to 1 000)
2021/11/24 14:31,2021/11/24 14:46,890,True,2021/11/24 14:46,R_3ekpRqYZproEO88,69,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Single, without children living at home",0,Owner-occupied house,3000 - 3999 Euros,2597,8605,2.208018594,70,30,1573,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:33,2021/11/24 15:36,3764,True,2021/11/24 15:36,R_3RwMPDRvRf0COt3,71,65-75,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,9745,3175,10.5511811,60,40,921,Little urban (address density of 500 to 1 000)
2021/11/24 14:34,2021/11/24 15:32,3461,True,2021/11/24 15:32,R_2dKLYhv5T2aMI2c,64,55-65,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"Other, namely",Low,"Single, without children living at home",0,Rented house,1000 - 1999 euro,7231,5325,9.201877934,70,30,1260,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 14:34,2021/11/24 14:52,1036,True,2021/11/24 14:52,R_27JU0R5E9rtSbzt,65,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,6373,8865,14.49520587,60,40,1515,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:39,2021/11/24 15:43,3867,True,2021/11/24 15:43,R_2UVGmiSAaoCu5xA,51,45-55,Male,Volt,Centre,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, with children living at home",2,Owner-occupied house,8000 - 8999 Euros,3601,7070,6.152758133,50,40,1436,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 14:43,2021/11/24 14:56,798,True,2021/11/24 14:56,R_TdxS7AQmR1y4YP7,70,65-75,Male,Pieter Omtzigt,Unknown,Unknown,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",1,Owner-occupied house,3000 - 3999 Euros,3023,9445,13.60508205,30,70,7381,Very highly urban (address density of 2 500 or more)
2021/11/24 14:43,2021/11/24 15:01,1063,True,2021/11/24 15:01,R_22n8IuVtXQVeDo4,65,65-75,Male,D66,Centre,Strongly progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,3141,6300,9.523809524,50,50,1985,Highly urban (address density of 1 500 to 2 500)
2021/11/24 14:45,2021/11/24 15:14,1729,True,2021/11/24 15:14,R_1lizf0Ec3FFbmF0,53,45-55,Female,CDA,Centre,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,1000 - 1999 euro,2678,12520,3.913738019,70,30,1030,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 14:47,2021/11/24 15:08,1243,True,2021/11/24 15:08,R_ummtkq7wMFpOdqh,55,55-65,Female,ChristenUnie,Centre,Progressive,Coalition parties,Master (HBO/WO),High,"Single, without children living at home",1,Rented house,1000 - 1999 euro,8070,,,,,,
2021/11/24 14:48,2021/11/24 15:10,1340,True,2021/11/24 15:10,R_2WUzyqDICG0whS2,56,55-65,Female,CDA,Centre,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,0 - 999 Euros,8131,8135,6.39213276,70,30,532,Little urban (address density of 500 to 1 000)
2021/11/24 14:49,2021/11/24 15:00,694,True,2021/11/24 15:00,R_1pXODTzpTUpylNb,63,55-65,Female,JA21,Right,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,6871,9125,8.547945205,60,40,1076,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 14:58,2021/11/24 15:13,926,True,2021/11/24 15:13,R_2Bu2LwvVQfLFNi1,81,75+,Male,D66,Centre,Strongly progressive,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Owner-occupied house,2000 - 2999 Euros,5051,14520,6.163911846,70,30,1389,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 14:58,2021/11/24 15:17,1133,True,2021/11/24 15:17,R_erkBkg56I9UxYK5,75,75+,Male,CDA,Centre,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",1,Owner-occupied house,3000 - 3999 Euros,2552,16450,9.331306991,50,50,4256,Very highly urban (address density of 2 500 or more)
2021/11/24 14:59,2021/11/24 15:29,1787,True,2021/11/24 15:29,R_2CK5OH5lIqQYWXr,72,65-75,Female,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",2,Owner-occupied house,1000 - 1999 euro,1633,3475,5.611510791,80,20,596,Little urban (address density of 500 to 1 000)
2021/11/24 15:00,2021/11/24 15:18,1061,True,2021/11/24 15:18,R_33kyoD8P1IKYXgY,72,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,7152,3435,6.259097525,80,20,628,Little urban (address density of 500 to 1 000)
2021/11/24 15:01,2021/11/24 15:22,1270,True,2021/11/24 15:22,R_ZlZkeKuxv0y5VdL,72,65-75,Male,BBB (BoerBurgerBeweging),Centre Right,Conservative,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,4731,12640,8.465189873,50,50,1067,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 15:03,2021/11/24 15:21,1116,True,2021/11/24 15:21,R_3M3Wd3tg1HWxmpn,60,55-65,Male,D66,Centre,Strongly progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,4823,8875,6.422535211,70,30,1224,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 15:03,2021/11/24 15:13,606,True,2021/11/24 15:13,R_3ktgBc9tjbikPbU,74,65-75,Female,D66,Centre,Strongly progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Rented house,1000 - 1999 euro,4876,6995,7.147962831,60,40,1562,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:03,2021/11/24 15:24,1243,True,2021/11/24 15:24,R_3f4y3LiUgT2DEfD,76,75+,Male,ChristenUnie,Centre,Progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,3831,13405,5.445729206,70,30,1547,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:05,2021/11/24 15:18,760,True,2021/11/24 15:18,R_Zt8EMECP3iyKrGF,66,65-75,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,1018,21110,11.15585031,30,70,6916,Very highly urban (address density of 2 500 or more)
2021/11/24 15:08,2021/11/24 15:52,2656,True,2021/11/24 15:52,R_3lunrpoL25jj2us,52,45-55,Female,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Single, without children living at home",0,Owner-occupied house,2000 - 2999 Euros,2282,10495,7.479752263,50,50,3981,Very highly urban (address density of 2 500 or more)
2021/11/24 15:09,2021/11/24 15:26,1025,True,2021/11/24 15:26,R_bebNbzMjyKAp1bb,61,55-65,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",1,Rented house,2000 - 2999 Euros,3844,9200,8.913043478,60,40,1587,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:11,2021/11/24 15:28,1041,True,2021/11/24 15:28,R_sn7zeSDCpaIjyYV,67,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,5000 - 5999 Euros,8911,5950,13.1092437,10,80,4303,Very highly urban (address density of 2 500 or more)
2021/11/24 15:15,2021/11/24 15:30,867,True,2021/11/24 15:30,R_25zsQjLOlMH3joO,63,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Owner-occupied house,5000 - 5999 Euros,5144,9020,7.317073171,60,40,1696,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:15,2021/11/24 15:31,943,True,2021/11/24 15:31,R_XYePmvHhZg0stl7,64,55-65,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,2825,1760,2.556818182,80,20,125,Non-urban (address density of less than 500)
2021/11/24 15:16,2021/11/24 15:30,874,True,2021/11/24 15:30,R_3nMML4b3RqDWViG,64,55-65,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,7811,4365,9.736540664,40,60,1424,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 15:16,2021/11/24 15:36,1227,True,2021/11/24 15:36,R_yXg4CUkJWzwygHT,64,55-65,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,3000 - 3999 Euros,1447,12480,6.730769231,70,30,1897,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:19,2021/11/24 15:39,1195,True,2021/11/24 15:39,R_3kHssxBPOdLzBKl,67,65-75,Female,PvdA (Labour Party),Centre Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,1000 - 1999 euro,3341,7860,5.407124682,70,30,1568,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:21,2021/11/24 15:40,1146,True,2021/11/24 15:40,R_2xVQRU0qm5GMaN8,63,55-65,Male,VVD,Centre Right,Conservative,Coalition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, with children living at home",3,Owner-occupied house,3000 - 3999 Euros,4797,3160,5.85443038,60,40,279,Non-urban (address density of less than 500)
2021/11/24 15:26,2021/11/24 15:52,1592,True,2021/11/24 15:52,R_1d6tvOKd6vPeZ68,67,65-75,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,8500,,,,,,
2021/11/24 15:26,2021/11/24 15:46,1228,True,2021/11/24 15:46,R_vleQbNFQP6wCxWh,73,65-75,Male,CDA,Centre,Conservative,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,4413,4345,3.797468354,70,30,510,Little urban (address density of 500 to 1 000)
2021/11/24 15:26,2021/11/24 15:39,746,True,2021/11/24 15:39,R_1fjAhazqe2bXyAx,71,65-75,Female,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,4873,6065,6.512778236,70,30,1569,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:29,2021/11/24 15:42,757,True,2021/11/24 15:42,R_1eyKgwvATL1yQLk,66,65-75,Male,Votes blank or not,Votes blank or not,Votes blank or not,Votes blank or not,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,8490,,,,,,
2021/11/24 15:32,2021/11/24 15:49,978,True,2021/11/24 15:49,R_1LTYoyqxx3cWLjS,68,65-75,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5262,13240,6.533232628,60,40,1513,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:33,2021/11/24 16:14,2439,True,2021/11/24 16:14,R_11i3R00L64taCAF,65,65-75,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"Other, namely",Low,"Single, without children living at home",1,Rented house,1000 - 1999 euro,1443,7460,12.13136729,30,70,2970,Very highly urban (address density of 2 500 or more)
2021/11/24 15:37,2021/11/24 15:55,1091,True,2021/11/24 15:55,R_3irGRHeZVOVO8h5,64,55-65,Female,Belang van Nederland (BVNL),Unknown,Unknown,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",0,Rented house,1000 - 1999 euro,8607,5870,8.688245315,70,30,1337,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 15:37,2021/11/24 15:57,1235,True,2021/11/24 15:57,R_1d6njRbiUyUVV9g,50,45-55,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Single, with children living at home",1,Owner-occupied house,2000 - 2999 Euros,3816,11170,10.42972247,50,50,2658,Very highly urban (address density of 2 500 or more)
2021/11/24 15:38,2021/11/24 16:00,1310,True,2021/11/24 16:00,R_3EWItY6RZdNUDIV,71,65-75,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",1,Owner-occupied house,4000 - 4999 Euros,2614,12620,6.299524564,50,50,3112,Very highly urban (address density of 2 500 or more)
2021/11/24 15:38,2021/11/24 17:18,5974,True,2021/11/24 17:18,R_2zeXcfiN6YRGVcJ,65,65-75,Female,Pieter Omtzigt,Unknown,Unknown,Opposition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,4926,4060,5.295566502,70,30,367,Non-urban (address density of less than 500)
2021/11/24 15:41,2021/11/24 16:05,1478,True,2021/11/24 16:05,R_2qk2rBieeyP03X6,67,65-75,Female,Forum voor Democatie (FvdD),Right,Strongly conservative,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,1000 - 1999 euro,1761,8355,7.001795332,60,40,717,Little urban (address density of 500 to 1 000)
2021/11/24 15:41,2021/11/24 16:14,1929,True,2021/11/24 16:14,R_D7DMNXvCGODgUi5,50,45-55,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",0,Owner-occupied house,0 - 999 Euros,3072,16015,13.36247268,20,80,4669,Very highly urban (address density of 2 500 or more)
2021/11/24 15:44,2021/11/24 16:07,1332,True,2021/11/24 16:07,R_3091SodvsfqEAw0,64,55-65,Male,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Living together/married, without children living at home",2,Owner-occupied house,5000 - 5999 Euros,3721,8045,9.322560597,40,50,1802,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:45,2021/11/24 16:36,3031,True,2021/11/24 16:36,R_3fkQezQBatNeRFX,71,65-75,Female,GROENLINKS,Centre Left,Strongly progressive,Opposition parties,Master (HBO/WO),High,"Single, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,7044,460,5.434782609,90,10,537,Little urban (address density of 500 to 1 000)
2021/11/24 15:46,2021/11/24 16:05,1156,True,2021/11/24 16:05,R_4VBXr7Q9q6zgHIJ,74,65-75,Male,VVD,Centre Right,Conservative,Coalition parties,"VMBO, HAVO/VWO first 2 years, MBO 1",Low,"Living together/married, without children living at home",1,Rented house,2000 - 2999 Euros,3941,10185,8.443789887,60,40,535,Little urban (address density of 500 to 1 000)
2021/11/24 15:47,2021/11/24 16:04,994,True,2021/11/24 16:04,R_2rTQsXn5t3DDofW,64,55-65,Female,D66,Centre,Strongly progressive,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,3437,13460,7.243684993,70,30,1979,Highly urban (address density of 1 500 to 2 500)
2021/11/24 15:55,2021/11/24 16:14,1164,True,2021/11/24 16:14,R_3EKbMl7QtEbOUQt,73,65-75,Male,CDA,Centre,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,2636,4475,4.134078212,70,30,448,Non-urban (address density of less than 500)
2021/11/24 15:55,2021/11/24 16:17,1321,True,2021/11/24 16:17,R_32PHoGi3p3JjU6G,63,55-65,Male,SP (Socialist Party),Left,Progressive,Opposition parties,Bachelor's degree (HBO/WO),Medium,"Living together/married, without children living at home",2,Rented house,3000 - 3999 Euros,1602,11155,10.21963245,60,40,1418,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 16:00,2021/11/24 16:15,927,True,2021/11/24 16:15,R_2f8KtBSnrX0DS89,69,65-75,Female,D66,Centre,Strongly progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,5629,9385,3.942461375,90,10,1543,Highly urban (address density of 1 500 to 2 500)
2021/11/24 16:01,2021/11/24 17:16,4484,True,2021/11/24 17:16,R_1dNc7TOwtGV9FYT,66,65-75,Female,Volt,Centre,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Rented house,1000 - 1999 euro,7461,9580,6.576200418,60,40,1317,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 16:03,2021/11/24 16:24,1304,True,2021/11/24 16:24,R_ddjQGrr1jsaekBX,62,55-65,Female,CDA,Centre,Conservative,Coalition parties,Master (HBO/WO),High,"Living together/married, without children living at home",1,Owner-occupied house,3000 - 3999 Euros,3263,4745,5.163329821,80,20,1234,Moderately urban (address density of 1 000 to 1 500)
2021/11/24 16:07,2021/11/24 16:39,1934,True,2021/11/24 16:39,R_20MOo1HYkTOrcJR,68,65-75,Female,SP (Socialist Party),Left,Progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",1,Owner-occupied house,1000 - 1999 euro,9831,2185,7.780320366,70,30,292,Non-urban (address density of less than 500)
2021/11/24 16:08,2021/11/24 16:23,930,True,2021/11/24 16:23,R_238O9rKbOQWePYy,61,55-65,Female,Party for the Animals,Left,Strongly progressive,Opposition parties,"HAVO, VWO, MBO2-4",Medium,"Single, without children living at home",1,Owner-occupied house,2000 - 2999 Euros,1391,8105,3.948180136,70,30,862,Little urban (address density of 500 to 1 000)
2021/11/24 16:17,2021/11/24 16:26,577,True,2021/11/24 16:26,R_0Hx7eVeozzDxN3H,74,65-75,Female,D66,Centre,Strongly progressive,Coalition parties,"HAVO, VWO, MBO2-4",Medium,"Living together/married, without children living at home",2,Owner-occupied house,4000 - 4999 Euros,2272,8525,3.636363636,60,40,2769,Very highly urban (address density of 2 500 or more)
